Date,Open,High,Low,Close,Volume
2025-01-10 00:00:00+00:00,93696.375,93696.375,92495.1875,92529.9921875,773779456
2025-01-10 04:00:00+00:00,94527.296875,94949.25,93512.5859375,93701.765625,1194770432
2025-01-10 08:00:00+00:00,94957.3984375,95227.5546875,94444.953125,94487.6875,0
2025-01-10 12:00:00+00:00,93852.59375,95096.15625,92371.84375,95047.5390625,5399097344
2025-01-10 16:00:00+00:00,95342.2734375,95750.3828125,93216.0,93726.09375,3928096768
2025-01-10 20:00:00+00:00,94701.453125,95368.078125,94615.3046875,95313.6875,0
2025-01-11 00:00:00+00:00,94167.421875,94695.6171875,94107.7578125,94694.875,0
2025-01-11 04:00:00+00:00,94189.1875,94401.5,93844.4375,94175.078125,0
2025-01-11 08:00:00+00:00,94586.984375,94733.578125,94031.328125,94218.4609375,0
2025-01-11 12:00:00+00:00,94373.1640625,94603.3125,94296.890625,94603.3125,0
2025-01-11 16:00:00+00:00,94193.1171875,94659.59375,93990.078125,94382.6796875,0
2025-01-11 20:00:00+00:00,94555.1484375,94933.2890625,94164.890625,94194.21875,115695616
2025-01-12 00:00:00+00:00,94566.0546875,94630.3125,94285.09375,94567.640625,0
2025-01-12 04:00:00+00:00,94265.03125,94592.8984375,94261.8515625,94583.890625,0
2025-01-12 08:00:00+00:00,94231.125,94334.1328125,93743.234375,94270.2109375,700805120
2025-01-12 12:00:00+00:00,95017.2109375,95290.3515625,94133.6796875,94214.78125,1918482432
2025-01-12 16:00:00+00:00,94604.1640625,95226.84375,94552.078125,95054.9296875,582578176
2025-01-12 20:00:00+00:00,94488.890625,94733.671875,93780.71875,94603.0078125,1131071488
2025-01-13 00:00:00+00:00,94130.3671875,95805.546875,93920.75,94489.796875,5215418368
2025-01-13 04:00:00+00:00,93547.8828125,94814.1875,93287.0,94176.109375,3734040576
2025-01-13 08:00:00+00:00,90930.453125,93548.65625,90814.328125,93506.6640625,9323808768
2025-01-13 12:00:00+00:00,92209.2890625,92997.1875,89260.1015625,90768.453125,18833432576
2025-01-13 16:00:00+00:00,92248.5,92396.3828125,91279.7109375,92113.4140625,8874614784
2025-01-13 20:00:00+00:00,94519.0078125,94611.2734375,91918.65625,92259.9296875,6332473344
2025-01-14 00:00:00+00:00,94827.8046875,95214.25,94330.8203125,94510.078125,86597632
2025-01-14 04:00:00+00:00,94863.59375,95406.546875,94737.8984375,94885.4921875,220610560
2025-01-14 08:00:00+00:00,96520.75,97346.2265625,94863.46875,94863.46875,2509725696
2025-01-14 12:00:00+00:00,96567.3984375,97169.3828125,95747.078125,96594.6484375,0
2025-01-14 16:00:00+00:00,96489.5234375,97049.7421875,95354.875,96441.71875,0
2025-01-14 20:00:00+00:00,96539.6796875,96853.6015625,96216.0,96415.9921875,0
2025-01-15 00:00:00+00:00,97264.4765625,97411.421875,96511.7109375,96552.5234375,655085568
2025-01-15 04:00:00+00:00,97255.40625,97637.9140625,96760.703125,97275.2109375,999010304
2025-01-15 08:00:00+00:00,96696.9609375,97460.6328125,96510.015625,97253.6875,0
2025-01-15 12:00:00+00:00,99209.421875,99727.078125,96515.9765625,96717.59375,5398740992
2025-01-15 16:00:00+00:00,99854.84375,99916.1484375,98652.546875,99003.4375,530370560
2025-01-15 20:00:00+00:00,100507.03125,100673.015625,99509.8125,99863.65625,3276881920
2025-01-16 00:00:00+00:00,99471.203125,100739.640625,99221.2890625,100500.3515625,1506557952
2025-01-16 04:00:00+00:00,99728.875,99810.3984375,99355.1328125,99460.4453125,366731264
2025-01-16 08:00:00+00:00,99184.4375,99755.09375,98660.96875,99747.8125,1459904512
2025-01-16 12:00:00+00:00,99146.984375,99434.09375,97421.203125,99097.1796875,483770368
2025-01-16 16:00:00+00:00,100412.46875,100412.46875,99123.0859375,99199.578125,2332360704
2025-01-16 20:00:00+00:00,99999.5703125,100600.796875,99391.8046875,100404.1953125,139485184
2025-01-17 00:00:00+00:00,101007.3984375,102036.5859375,99949.6953125,99981.2734375,4697174016
2025-01-17 04:00:00+00:00,101450.9375,101761.8125,100936.578125,100998.5234375,2361348096
2025-01-17 08:00:00+00:00,102235.3359375,102499.046875,101515.6015625,101526.3515625,2913447936
2025-01-17 12:00:00+00:00,103926.4375,104241.9296875,102205.6328125,102229.25,3033911296
2025-01-17 16:00:00+00:00,105844.7578125,105844.7578125,103921.1953125,103984.296875,5717450752
2025-01-17 20:00:00+00:00,104124.953125,105848.5,104124.953125,105841.6328125,2428518400
2025-01-18 00:00:00+00:00,103564.0078125,104628.7734375,103278.28125,104114.4140625,935014400
2025-01-18 04:00:00+00:00,102774.015625,103690.7109375,102592.2109375,103502.1953125,2959351808
2025-01-18 08:00:00+00:00,103525.5859375,103760.3125,102263.453125,102736.6328125,579932160
2025-01-18 12:00:00+00:00,104723.6953125,104885.96875,103132.703125,103540.3359375,0
2025-01-18 16:00:00+00:00,104281.59375,104618.0625,103120.921875,104543.6328125,0
2025-01-18 20:00:00+00:00,104410.7421875,104559.734375,103710.59375,104312.3828125,404025344
2025-01-19 00:00:00+00:00,104940.7578125,105290.671875,103921.40625,104428.34375,1261662208
2025-01-19 04:00:00+00:00,105045.5390625,105446.453125,104200.40625,104856.4921875,331268096
2025-01-19 08:00:00+00:00,104220.9375,105218.6953125,103405.140625,104995.7265625,5393494016
2025-01-19 12:00:00+00:00,104767.3359375,105376.7890625,104220.4375,104233.5703125,4166328320
2025-01-19 16:00:00+00:00,105955.203125,105955.203125,104399.8984375,104715.71875,402513920
2025-01-19 20:00:00+00:00,101083.75,106227.5,99622.890625,106037.59375,19511042048
2025-01-20 00:00:00+00:00,101674.65625,101990.90625,99651.46875,101165.734375,13924163584
2025-01-20 04:00:00+00:00,107023.7890625,109110.390625,101495.8515625,101765.4765625,18829811712
2025-01-20 08:00:00+00:00,108097.4375,108969.9765625,107042.421875,107042.421875,2032574464
2025-01-20 12:00:00+00:00,104849.1015625,108499.40625,104628.484375,108146.6875,5908889600
2025-01-20 16:00:00+00:00,103685.234375,106671.5390625,100768.6328125,104951.78125,26634313728
2025-01-20 20:00:00+00:00,102052.578125,104139.1796875,101684.484375,103596.734375,22814720
2025-01-21 00:00:00+00:00,102892.5703125,103027.453125,100103.953125,102130.6484375,1032503296
2025-01-21 04:00:00+00:00,101834.875,102823.25,101137.6328125,102823.25,72712192
2025-01-21 08:00:00+00:00,103665.421875,103838.5703125,101719.3203125,101882.546875,615112704
2025-01-21 12:00:00+00:00,103862.4765625,105042.1953125,102822.71875,103671.9453125,1202520064
2025-01-21 16:00:00+00:00,107096.109375,107156.8828125,103813.890625,103813.890625,678281216
2025-01-21 20:00:00+00:00,106136.3828125,107098.890625,105511.453125,107044.3515625,1492803584
2025-01-22 00:00:00+00:00,105647.3984375,106294.34375,105498.109375,106153.734375,0
2025-01-22 04:00:00+00:00,105113.1484375,105904.421875,105078.0625,105607.78125,0
2025-01-22 08:00:00+00:00,105291.171875,105392.8515625,104694.40625,105088.171875,187580416
2025-01-22 12:00:00+00:00,104398.2265625,105544.875,103691.5859375,105040.6875,0
2025-01-22 16:00:00+00:00,104611.3359375,104696.6328125,103370.234375,104297.1015625,0
2025-01-22 20:00:00+00:00,103670.3125,104754.25,103654.1171875,104514.5078125,0
2025-01-23 00:00:00+00:00,102320.21875,103724.546875,102079.8984375,103654.8125,2343981056
2025-01-23 04:00:00+00:00,102654.4921875,102837.328125,101534.4140625,102379.7421875,4121640960
2025-01-23 08:00:00+00:00,101931.96875,102587.40625,101259.078125,102539.2890625,3069485056
2025-01-23 12:00:00+00:00,105050.21875,105870.7421875,101321.1015625,101927.0859375,15009243136
2025-01-23 16:00:00+00:00,103811.0,106737.7109375,103524.671875,105197.0078125,7908851712
2025-01-23 20:00:00+00:00,103956.5234375,106213.1875,102523.4921875,103785.2890625,18009939968
2025-01-24 00:00:00+00:00,103895.8359375,104179.2890625,102816.359375,103925.5625,1181835264
2025-01-24 04:00:00+00:00,105000.6796875,105237.140625,103810.3046875,103895.1484375,0
2025-01-24 08:00:00+00:00,105441.671875,105736.1796875,104932.546875,105111.8359375,0
2025-01-24 12:00:00+00:00,105906.8984375,106137.015625,104819.109375,105452.21875,0
2025-01-24 16:00:00+00:00,105853.03125,107057.9140625,105650.0703125,105879.5,435208192
2025-01-24 20:00:00+00:00,104819.484375,105800.1953125,104470.03125,105800.1953125,0
2025-01-25 00:00:00+00:00,105169.0,105169.0,104402.9140625,104839.46875,49500160
2025-01-25 04:00:00+00:00,104345.328125,105142.84375,104193.8515625,105142.84375,0
2025-01-25 08:00:00+00:00,104650.4921875,104666.4375,104130.703125,104343.359375,0
2025-01-25 12:00:00+00:00,104913.484375,105023.1484375,104448.8046875,104641.78125,0
2025-01-25 16:00:00+00:00,105052.140625,105232.34375,104484.2890625,104904.8359375,0
2025-01-25 20:00:00+00:00,104696.203125,105217.6484375,104684.4140625,105052.140625,0
2025-01-26 00:00:00+00:00,104995.90625,105176.078125,104512.65625,104720.7578125,0
2025-01-26 04:00:00+00:00,104971.078125,105360.6875,104919.0234375,105029.0625,87584768
2025-01-26 08:00:00+00:00,104809.2421875,105144.53125,104445.6328125,104969.0703125,444450816
2025-01-26 12:00:00+00:00,104976.484375,105036.640625,104692.078125,104800.4765625,11986944
2025-01-26 16:00:00+00:00,105065.9296875,105227.3046875,104895.1171875,104976.28125,0
2025-01-26 20:00:00+00:00,102682.5,105165.3125,102545.53125,105071.9375,4381542400
2025-01-27 00:00:00+00:00,101343.9296875,103186.03125,100836.75,102614.0078125,11290957824
2025-01-27 04:00:00+00:00,99010.265625,101348.5703125,97906.9765625,101348.5703125,15046203392
2025-01-27 08:00:00+00:00,98816.921875,99432.1484375,98272.921875,99024.9453125,9139036160
2025-01-27 12:00:00+00:00,101333.484375,102267.6953125,98776.7265625,98776.7265625,16751919104
2025-01-27 16:00:00+00:00,99603.0390625,101205.9921875,99005.7421875,101128.15625,10636337152
2025-01-27 20:00:00+00:00,102092.171875,102251.3984375,99643.859375,99674.4453125,6556155904
2025-01-28 00:00:00+00:00,102624.1640625,102816.1640625,101363.5625,102097.46875,0
2025-01-28 04:00:00+00:00,102731.328125,103339.625,102553.1328125,102623.421875,0
2025-01-28 08:00:00+00:00,102774.9609375,103144.3359375,102456.7734375,102779.3125,0
2025-01-28 12:00:00+00:00,102661.8203125,103730.8203125,101884.0,102719.1640625,0
2025-01-28 16:00:00+00:00,102446.234375,103087.5546875,101859.1171875,102806.2265625,0
2025-01-28 20:00:00+00:00,101327.4140625,102456.09375,100265.703125,102416.5859375,680923136
2025-01-29 00:00:00+00:00,102027.8515625,102209.0390625,101287.8359375,101287.8359375,0
2025-01-29 04:00:00+00:00,102663.0546875,102772.4765625,101959.890625,102021.9296875,175525888
2025-01-29 08:00:00+00:00,102541.5,102928.484375,102192.7265625,102699.46875,41369600
2025-01-29 12:00:00+00:00,101957.0625,102733.671875,101596.1328125,102586.8671875,1676107776
2025-01-29 16:00:00+00:00,103615.125,103777.2734375,101499.03125,101955.4140625,5004869632
2025-01-29 20:00:00+00:00,103736.0078125,104730.4375,102921.9921875,103695.625,4862369792
2025-01-30 00:00:00+00:00,105099.7421875,105262.390625,103425.5546875,103718.0546875,3515121664
2025-01-30 04:00:00+00:00,105124.4609375,105579.8046875,104828.6015625,105234.4375,1975185408
2025-01-30 08:00:00+00:00,105330.8515625,105515.9296875,104947.046875,105232.0703125,0
2025-01-30 12:00:00+00:00,105574.7890625,106281.8984375,104707.40625,105322.1796875,3293106176
2025-01-30 16:00:00+00:00,105766.171875,105975.7421875,104794.6875,105614.7890625,650043392
2025-01-30 20:00:00+00:00,104739.0546875,105807.375,104739.0546875,105749.328125,0
2025-01-31 00:00:00+00:00,104320.0078125,104992.7109375,103973.2734375,104758.4609375,0
2025-01-31 04:00:00+00:00,104223.8828125,104775.734375,103997.4765625,104321.0234375,79560704
2025-01-31 08:00:00+00:00,104751.8515625,104826.40625,103925.125,104195.2109375,560488448
2025-01-31 12:00:00+00:00,105502.8203125,105863.7734375,104161.5234375,104689.2109375,300773376
2025-01-31 16:00:00+00:00,102305.5234375,105549.84375,102145.8984375,105451.9296875,5284474880
2025-01-31 20:00:00+00:00,102404.5,102457.0546875,101566.3203125,102185.984375,3851710464
2025-02-01 00:00:00+00:00,102246.7734375,102754.0546875,102246.7734375,102405.390625,131158016
2025-02-01 04:00:00+00:00,102166.9921875,102553.7734375,102166.9921875,102225.9609375,0
2025-02-01 08:00:00+00:00,101978.8359375,102252.546875,101497.71875,102155.8828125,377679872
2025-02-01 12:00:00+00:00,102069.8046875,102281.6171875,101724.109375,101995.71875,0
2025-02-01 16:00:00+00:00,101632.171875,102263.8515625,101470.0234375,102070.71875,0
2025-02-01 20:00:00+00:00,100661.5390625,101654.234375,100309.859375,101654.234375,1431670784
2025-02-02 00:00:00+00:00,99195.28125,101399.921875,99195.28125,100624.8984375,4099500032
2025-02-02 04:00:00+00:00,99687.96875,100459.2421875,99094.8359375,99199.71875,4148809728
2025-02-02 08:00:00+00:00,98986.8515625,100053.65625,98679.0703125,99624.7578125,2474196992
2025-02-02 12:00:00+00:00,99272.9921875,99388.984375,98153.0078125,98823.0234375,5217730560
2025-02-02 16:00:00+00:00,98197.5546875,99314.421875,96819.53125,99314.421875,13175595008
2025-02-02 20:00:00+00:00,97671.8515625,98559.2578125,96308.921875,98215.2578125,6563868672
2025-02-03 00:00:00+00:00,94098.046875,97663.9140625,91496.1953125,97663.9140625,29740949504
2025-02-03 04:00:00+00:00,95407.0234375,95472.046875,92791.640625,94101.78125,5747712000
2025-02-03 08:00:00+00:00,95160.6953125,95999.6484375,94924.1796875,95419.5703125,3888660480
2025-02-03 12:00:00+00:00,99271.7109375,99510.4453125,94267.5390625,95193.9140625,13192069120
2025-02-03 16:00:00+00:00,102005.890625,102005.890625,98200.7421875,99054.5859375,3429662720
2025-02-03 20:00:00+00:00,101394.4375,102514.171875,101078.46875,102005.03125,2189524992
2025-02-04 00:00:00+00:00,100684.984375,101731.59375,100641.296875,101469.5859375,0
2025-02-04 04:00:00+00:00,98556.3359375,100796.2734375,98382.7578125,100702.375,1118322688
2025-02-04 08:00:00+00:00,99059.7890625,99442.28125,97963.3046875,98488.5703125,227082240
2025-02-04 12:00:00+00:00,99442.078125,100343.1796875,98596.046875,99037.421875,0
2025-02-04 16:00:00+00:00,99188.7109375,100737.46875,98856.34375,99416.734375,0
2025-02-04 20:00:00+00:00,97844.0703125,99211.3125,96223.234375,99040.7109375,4382146560
2025-02-05 00:00:00+00:00,98079.8203125,98933.5703125,97251.8046875,97807.84375,977043456
2025-02-05 04:00:00+00:00,97920.8046875,98313.703125,97436.5703125,98064.625,340377600
2025-02-05 08:00:00+00:00,98232.234375,98242.7265625,97317.171875,97909.1875,686034944
2025-02-05 12:00:00+00:00,98071.8671875,99081.859375,97978.421875,98229.9921875,1103978496
2025-02-05 16:00:00+00:00,97390.765625,98237.125,96527.2890625,98123.1328125,277663744
2025-02-05 20:00:00+00:00,96619.3203125,97711.953125,96184.8984375,97375.21875,492777472
2025-02-06 00:00:00+00:00,97363.1875,97475.890625,96517.765625,96547.3203125,162570240
2025-02-06 04:00:00+00:00,98219.3046875,98425.375,97299.1484375,97351.6328125,512249856
2025-02-06 08:00:00+00:00,98930.5078125,99168.609375,98042.796875,98222.0546875,951328768
2025-02-06 12:00:00+00:00,97276.6875,99036.609375,97013.6953125,98975.9375,2514169856
2025-02-06 16:00:00+00:00,96043.4453125,97554.5078125,95792.171875,97320.578125,1909035008
2025-02-06 20:00:00+00:00,96583.5390625,97057.59375,95927.078125,95927.078125,110886912
2025-02-07 00:00:00+00:00,97454.28125,97735.828125,96428.53125,96647.3515625,3475570688
2025-02-07 04:00:00+00:00,96743.6484375,97845.8046875,96636.375,97481.1640625,795262976
2025-02-07 08:00:00+00:00,97755.171875,97773.578125,96672.3203125,96763.5625,1268408320
2025-02-07 12:00:00+00:00,98169.3828125,100153.921875,97328.5625,97779.1953125,4197371904
2025-02-07 16:00:00+00:00,96981.5546875,98388.1484375,96937.8046875,98303.5234375,4815003648
2025-02-07 20:00:00+00:00,96533.2578125,96932.625,95713.8828125,96932.625,4395241472
2025-02-08 00:00:00+00:00,96728.46875,96871.734375,96442.3671875,96541.4921875,1048993792
2025-02-08 04:00:00+00:00,96238.3984375,96724.234375,95834.046875,96724.234375,1381142528
2025-02-08 08:00:00+00:00,96086.25,96277.640625,95880.1640625,96262.203125,0
2025-02-08 12:00:00+00:00,95823.4296875,96419.96875,95716.0390625,96128.2109375,370393088
2025-02-08 16:00:00+00:00,96567.375,96723.6484375,95774.4765625,95820.09375,0
2025-02-08 20:00:00+00:00,96504.9609375,96711.484375,96387.6328125,96587.84375,0
2025-02-09 00:00:00+00:00,97245.0390625,97268.8125,96422.140625,96473.75,629530624
2025-02-09 04:00:00+00:00,97082.8046875,97318.9140625,96848.3203125,97293.0546875,732563456
2025-02-09 08:00:00+00:00,96664.265625,97265.6796875,96664.1171875,97197.6015625,2141378560
2025-02-09 12:00:00+00:00,96479.4609375,96716.90625,95814.5078125,96544.2265625,1227458560
2025-02-09 16:00:00+00:00,96072.5234375,96568.46875,95938.125,96500.03125,6283264
2025-02-09 20:00:00+00:00,96499.4609375,96694.1953125,94780.5,96089.140625,5377757184
2025-02-10 00:00:00+00:00,96770.8515625,97098.9765625,95400.0,96488.453125,5562968064
2025-02-10 04:00:00+00:00,97453.515625,97586.2890625,96675.1953125,96793.296875,4187588608
2025-02-10 08:00:00+00:00,97691.328125,97948.1484375,97403.2109375,97463.9140625,2829594624
2025-02-10 12:00:00+00:00,97230.6640625,98311.4140625,96928.2109375,97720.875,3030953984
2025-02-10 16:00:00+00:00,97417.1875,97626.78125,96950.765625,97250.359375,3310895104
2025-02-10 20:00:00+00:00,97451.40625,97518.0390625,97181.8984375,97407.1171875,149438464
2025-02-11 00:00:00+00:00,97622.28125,98107.140625,97443.0859375,97443.0859375,0
2025-02-11 04:00:00+00:00,98307.6328125,98470.7421875,97588.328125,97627.265625,369741824
2025-02-11 08:00:00+00:00,98164.1640625,98327.3671875,97927.4296875,98298.1796875,372322304
2025-02-11 12:00:00+00:00,97030.46875,98163.703125,96673.2109375,98163.703125,1078931456
2025-02-11 16:00:00+00:00,95099.53125,97037.6484375,94893.171875,97016.03125,2806411264
2025-02-11 20:00:00+00:00,95745.6953125,96470.1875,94985.9453125,95061.90625,3533750272
2025-02-12 00:00:00+00:00,95355.5078125,96206.3828125,95125.9296875,95756.109375,1931395072
2025-02-12 04:00:00+00:00,96051.9765625,96148.9140625,95281.578125,95281.578125,1238249472
2025-02-12 08:00:00+00:00,96065.9375,96433.6484375,95923.6875,96060.2734375,542199808
2025-02-12 12:00:00+00:00,95778.6875,96564.8828125,94145.7890625,96087.8203125,8822501376
2025-02-12 16:00:00+00:00,97193.6484375,97613.5546875,95154.46875,95799.2890625,3808825344
2025-02-12 20:00:00+00:00,97876.3671875,98079.484375,96900.4375,97200.71875,3079000064
2025-02-13 00:00:00+00:00,97502.5390625,98086.703125,97426.03125,97867.46875,0
2025-02-13 04:00:00+00:00,96034.5625,97533.6171875,95817.078125,97514.9375,2112118784
2025-02-13 08:00:00+00:00,95910.921875,96332.078125,95691.6328125,96078.6015625,563904512
2025-02-13 12:00:00+00:00,95925.8671875,96436.78125,95463.8984375,95925.2265625,511164416
2025-02-13 16:00:00+00:00,95656.7265625,96338.9609375,95294.9765625,95917.484375,2053320704
2025-02-13 20:00:00+00:00,96623.3671875,96758.71875,95631.8046875,95631.8046875,0
2025-02-14 00:00:00+00:00,97135.3046875,97163.3828125,96410.453125,96619.46875,0
2025-02-14 04:00:00+00:00,96987.0625,97196.390625,96606.828125,97128.875,198832128
2025-02-14 08:00:00+00:00,96908.1484375,97190.4609375,96819.8828125,96959.125,616976384
2025-02-14 12:00:00+00:00,96957.0390625,97576.1171875,96385.234375,96899.21875,403288064
2025-02-14 16:00:00+00:00,97927.0,98803.4921875,96585.59375,96946.6328125,3848798208
2025-02-14 20:00:00+00:00,97503.7109375,98237.5625,96774.5703125,97971.6640625,2233671680
2025-02-15 00:00:00+00:00,97699.7265625,97967.2734375,97277.6484375,97502.3671875,655785984
2025-02-15 04:00:00+00:00,97391.671875,97783.59375,97390.5625,97697.5234375,0
2025-02-15 08:00:00+00:00,97623.078125,97724.453125,97333.7890625,97380.78125,1071116288
2025-02-15 12:00:00+00:00,97640.9921875,97909.6171875,97484.6796875,97625.125,0
2025-02-15 16:00:00+00:00,97574.125,97704.515625,97353.421875,97641.4921875,0
2025-02-15 20:00:00+00:00,97580.4921875,97743.703125,97450.7578125,97562.640625,535868416
2025-02-16 00:00:00+00:00,97558.046875,97717.9140625,97472.5234375,97586.359375,645299200
2025-02-16 04:00:00+00:00,97243.625,97648.3515625,97234.515625,97559.0078125,600890368
2025-02-16 08:00:00+00:00,97338.5703125,97375.765625,97086.625,97258.953125,2070677504
2025-02-16 12:00:00+00:00,96984.8046875,97343.0,96696.9609375,97343.0,1186149376
2025-02-16 16:00:00+00:00,97065.0078125,97154.7265625,96772.15625,96951.65625,1290348544
2025-02-16 20:00:00+00:00,96179.0078125,97208.984375,96069.96875,97068.1953125,1874987008
2025-02-17 00:00:00+00:00,96230.0546875,96586.1484375,96092.5078125,96137.8828125,1500612608
2025-02-17 04:00:00+00:00,96078.15625,96431.6875,95865.640625,96217.7578125,2380959744
2025-02-17 08:00:00+00:00,96065.359375,96387.421875,95973.2890625,96080.671875,1733613568
2025-02-17 12:00:00+00:00,95600.3515625,96990.8515625,95600.3515625,96058.3671875,2391562240
2025-02-17 16:00:00+00:00,95568.09375,95936.0546875,95243.546875,95675.4765625,4681609216
2025-02-17 20:00:00+00:00,95774.1015625,96403.34375,95539.1171875,95554.03125,510373888
2025-02-18 00:00:00+00:00,96192.21875,96311.9375,95567.7734375,95774.21875,1231630336
2025-02-18 04:00:00+00:00,95475.21875,96287.5390625,95293.2734375,96186.234375,2399936512
2025-02-18 08:00:00+00:00,95607.7265625,95839.5625,95146.3125,95446.0234375,763244544
2025-02-18 12:00:00+00:00,95501.640625,96695.375,95292.8203125,95620.4140625,1484582912
2025-02-18 16:00:00+00:00,94083.1953125,95576.09375,93410.84375,95513.6640625,4827549696
2025-02-18 20:00:00+00:00,95534.8125,95534.8125,93739.703125,94058.4375,3737274368
2025-02-19 00:00:00+00:00,95655.0078125,95891.9140625,95015.7109375,95607.8671875,2533314560
2025-02-19 04:00:00+00:00,95661.5,95790.3359375,95030.28125,95706.09375,1630085120
2025-02-19 08:00:00+00:00,96359.7890625,96396.5625,95605.9296875,95648.7109375,1575497728
2025-02-19 12:00:00+00:00,95955.5859375,96686.515625,95603.1328125,96391.0078125,202031104
2025-02-19 16:00:00+00:00,96116.8984375,96461.5390625,95469.34375,95929.3046875,134600704
2025-02-19 20:00:00+00:00,96632.6796875,96820.328125,96053.90625,96173.3203125,601972736
2025-02-20 00:00:00+00:00,97083.515625,97317.1796875,96447.5,96628.3984375,2226794496
2025-02-20 04:00:00+00:00,96971.84375,97326.8125,96816.453125,97067.046875,430954496
2025-02-20 08:00:00+00:00,97206.3984375,97372.9765625,96821.203125,96874.21875,660498432
2025-02-20 12:00:00+00:00,96919.6640625,98037.09375,96900.9296875,97204.3125,2256951296
2025-02-20 16:00:00+00:00,98443.15625,98516.453125,96908.984375,96908.984375,2988580864
2025-02-20 20:00:00+00:00,98340.671875,98744.1484375,98062.7890625,98457.296875,1287270400
2025-02-21 00:00:00+00:00,98177.390625,98513.1875,98139.4453125,98338.84375,652199936
2025-02-21 04:00:00+00:00,98206.9453125,98605.90625,98172.65625,98172.65625,286978048
2025-02-21 08:00:00+00:00,98658.140625,98903.5859375,98173.75,98219.5,2449139712
2025-02-21 12:00:00+00:00,98071.1015625,99473.7265625,97269.3359375,98656.6953125,6339581952
2025-02-21 16:00:00+00:00,95375.4140625,98756.734375,95240.9375,98107.578125,8595996672
2025-02-21 20:00:00+00:00,96121.2109375,96148.875,94918.8359375,95265.703125,4258566144
2025-02-22 00:00:00+00:00,96290.859375,96458.5078125,95781.3203125,96117.0703125,295985152
2025-02-22 04:00:00+00:00,96344.3828125,96570.6640625,96291.625,96291.625,0
2025-02-22 08:00:00+00:00,96590.453125,96599.1015625,96136.5625,96297.8046875,500469760
2025-02-22 12:00:00+00:00,96638.5390625,96893.484375,96509.1015625,96591.28125,0
2025-02-22 16:00:00+00:00,96627.0703125,96787.90625,96383.890625,96610.8046875,0
2025-02-22 20:00:00+00:00,96577.8046875,96700.234375,96534.984375,96625.40625,715755520
2025-02-23 00:00:00+00:00,96453.9375,96657.171875,96421.8359375,96571.046875,579642368
2025-02-23 04:00:00+00:00,96557.984375,96580.109375,96192.765625,96440.796875,52574208
2025-02-23 08:00:00+00:00,96135.6328125,96561.6640625,96120.1953125,96558.4375,236633088
2025-02-23 12:00:00+00:00,95469.6484375,96143.1171875,95469.6484375,96124.6640625,279678976
2025-02-23 16:00:00+00:00,95751.15625,95879.8671875,95280.578125,95450.5625,595776512
2025-02-23 20:00:00+00:00,96277.9609375,96304.7265625,95572.515625,95772.375,1679082496
2025-02-24 00:00:00+00:00,95527.703125,96476.515625,95332.796875,96267.8515625,2832275456
2025-02-24 04:00:00+00:00,95889.6796875,95948.5859375,95125.3828125,95478.3125,3005706240
2025-02-24 08:00:00+00:00,95831.7265625,96150.0703125,95409.515625,95882.6640625,2486972416
2025-02-24 12:00:00+00:00,94246.828125,96062.9375,93901.578125,95827.7578125,6316718080
2025-02-24 16:00:00+00:00,93894.8671875,95150.75,93743.8671875,94301.5703125,4823693312
2025-02-24 20:00:00+00:00,91425.1484375,94515.7265625,91393.390625,93903.84375,8582311936
2025-02-25 00:00:00+00:00,92197.296875,92498.59375,91029.2265625,91496.140625,7098433536
2025-02-25 04:00:00+00:00,89398.484375,92294.921875,88355.9453125,92152.765625,8991948800
2025-02-25 08:00:00+00:00,89198.6328125,89958.46875,87190.7734375,89266.65625,15697670144
2025-02-25 12:00:00+00:00,87301.0390625,89463.6484375,86138.2734375,89198.71875,8377131008
2025-02-25 16:00:00+00:00,87863.0859375,87924.3828125,86128.4375,87122.9140625,6086860800
2025-02-25 20:00:00+00:00,88638.890625,89344.90625,87594.2734375,87816.71875,4515348480
2025-02-26 00:00:00+00:00,88822.1015625,89260.65625,88054.53125,88491.3359375,1544601600
2025-02-26 04:00:00+00:00,88659.96875,89089.84375,88345.0234375,88797.0390625,2232434688
2025-02-26 08:00:00+00:00,88611.8515625,89222.5390625,88178.828125,88641.875,0
2025-02-26 12:00:00+00:00,87413.8359375,88573.2265625,85422.9375,88550.4609375,1632796672
2025-02-26 16:00:00+00:00,83755.3671875,87614.5078125,83683.5703125,87454.171875,8962310144
2025-02-26 20:00:00+00:00,84070.8515625,85122.9375,82242.9921875,83783.140625,5880139776
2025-02-27 00:00:00+00:00,85164.9921875,85265.8984375,83977.671875,84136.3046875,6328074240
2025-02-27 04:00:00+00:00,86256.140625,86478.65625,84637.1875,85134.2265625,1738457088
2025-02-27 08:00:00+00:00,86640.7734375,86939.5859375,85848.9609375,86210.6171875,695238656
2025-02-27 12:00:00+00:00,85580.4296875,86690.9453125,84633.4375,86625.2265625,963293184
2025-02-27 16:00:00+00:00,84054.6875,85571.2421875,83514.484375,85452.5625,0
2025-02-27 20:00:00+00:00,84705.625,84818.4453125,82745.171875,84011.53125,31019008
2025-02-28 00:00:00+00:00,80283.3203125,84780.2265625,79691.9921875,84671.1640625,10273714176
2025-02-28 04:00:00+00:00,79049.0703125,80767.7890625,78790.59375,80326.78125,12263124992
2025-02-28 08:00:00+00:00,80416.671875,80701.8828125,78260.9453125,79098.65625,5665972224
2025-02-28 12:00:00+00:00,83971.3203125,84298.5859375,80095.1484375,80464.6015625,5856223232
