Date,Open,High,Low,Close,Volume
2024-11-03 22:00:00+00:00,68866.7421875,69243.6171875,68783.578125,69158.3671875,503427072
2024-11-03 23:00:00+00:00,68746.71875,68874.6953125,68565.6015625,68756.09375,840091648
2024-11-04 00:00:00+00:00,68608.2265625,68746.7890625,68261.3359375,68746.7890625,528306176
2024-11-04 01:00:00+00:00,68936.5625,68960.4296875,68579.9921875,68661.703125,609050624
2024-11-04 02:00:00+00:00,69231.75,69251.625,68858.8984375,68944.125,0
2024-11-04 03:00:00+00:00,69021.03125,69410.171875,69021.03125,69258.8203125,0
2024-11-04 04:00:00+00:00,69086.625,69297.9921875,69020.03125,69025.6796875,0
2024-11-04 05:00:00+00:00,68761.8203125,69098.09375,68713.125,69097.7734375,129390592
2024-11-04 06:00:00+00:00,69075.4140625,69086.0703125,68762.8359375,68762.8359375,310890496
2024-11-04 07:00:00+00:00,68588.9140625,69085.8984375,68588.9140625,69056.8671875,240990208
2024-11-04 08:00:00+00:00,68641.265625,68676.09375,68438.9453125,68561.3046875,303405056
2024-11-04 09:00:00+00:00,68552.8984375,68858.9140625,68470.4140625,68630.3359375,419084288
2024-11-04 10:00:00+00:00,68799.5234375,68841.03125,68552.078125,68579.4609375,341053440
2024-11-04 11:00:00+00:00,68754.671875,68947.9140625,68658.3125,68812.28125,289271808
2024-11-04 12:00:00+00:00,68926.890625,68931.34375,68703.7265625,68749.84375,307273728
2024-11-04 13:00:00+00:00,68668.5,69198.0703125,68668.5,68932.6484375,237486080
2024-11-04 14:00:00+00:00,68279.7734375,68634.1953125,68239.75,68634.1953125,0
2024-11-04 15:00:00+00:00,68648.6640625,68721.1171875,68254.3515625,68358.875,219938816
2024-11-04 16:00:00+00:00,67607.921875,68747.046875,67607.921875,68637.4375,333553664
2024-11-04 17:00:00+00:00,67803.484375,67875.4609375,67330.5234375,67705.6015625,1916284928
2024-11-04 18:00:00+00:00,67628.3125,67963.9296875,67586.9609375,67716.921875,334618624
2024-11-04 19:00:00+00:00,67844.421875,67990.328125,67613.5234375,67613.5234375,125530112
2024-11-04 20:00:00+00:00,67363.5078125,67801.0234375,67340.796875,67801.0234375,184594432
2024-11-04 21:00:00+00:00,67011.6953125,67536.53125,66805.625,67285.6875,1294323712
2024-11-04 22:00:00+00:00,68049.7734375,68049.7734375,67097.4453125,67097.4453125,1340493824
2024-11-04 23:00:00+00:00,67779.8828125,67968.8359375,67648.1875,67890.03125,0
2024-11-05 00:00:00+00:00,67985.4453125,68106.9609375,67785.1953125,67785.1953125,126218240
2024-11-05 01:00:00+00:00,67972.796875,68026.0,67509.375,67979.59375,152420352
2024-11-05 02:00:00+00:00,67814.203125,67999.7265625,67808.9609375,67944.40625,0
2024-11-05 03:00:00+00:00,68123.34375,68123.34375,67865.03125,67865.03125,0
2024-11-05 04:00:00+00:00,68300.7265625,68416.5703125,68182.609375,68182.609375,290271232
2024-11-05 05:00:00+00:00,68689.3125,68705.734375,68268.71875,68297.984375,192040960
2024-11-05 06:00:00+00:00,68759.6796875,68759.6796875,68548.7421875,68702.2421875,148512768
2024-11-05 07:00:00+00:00,68850.984375,68916.8515625,68557.53125,68731.8046875,245673984
2024-11-05 08:00:00+00:00,68952.4453125,68952.4453125,68787.8125,68863.7890625,185307136
2024-11-05 09:00:00+00:00,68790.296875,69023.8203125,68754.4453125,68993.9453125,172560384
2024-11-05 10:00:00+00:00,68721.1640625,68814.9609375,68595.2578125,68769.5625,0
2024-11-05 11:00:00+00:00,68787.5625,68916.921875,68731.125,68731.125,0
2024-11-05 12:00:00+00:00,68845.53125,68901.265625,68674.5625,68788.28125,32415744
2024-11-05 13:00:00+00:00,68804.9609375,68857.2265625,68667.984375,68843.984375,0
2024-11-05 14:00:00+00:00,69984.84375,70219.890625,68749.3828125,68809.4921875,1567907840
2024-11-05 15:00:00+00:00,69542.453125,69959.859375,69241.578125,69946.5390625,1953046528
2024-11-05 16:00:00+00:00,70156.015625,70412.8359375,69553.7421875,69587.5546875,729042944
2024-11-05 17:00:00+00:00,70016.5234375,70415.7890625,69977.390625,70196.734375,0
2024-11-05 18:00:00+00:00,70200.203125,70242.5859375,69765.3125,69995.15625,250380288
2024-11-05 19:00:00+00:00,68814.109375,70255.0703125,68814.109375,70209.390625,480665600
2024-11-05 20:00:00+00:00,69473.1640625,69595.1953125,69018.0,69018.0,2465411072
2024-11-05 21:00:00+00:00,69221.0234375,69581.6015625,69221.0234375,69440.1171875,0
2024-11-05 22:00:00+00:00,69517.2109375,69517.2109375,68927.609375,69157.328125,0
2024-11-05 23:00:00+00:00,69363.703125,69861.484375,69351.0859375,69591.25,278544384
2024-11-06 00:00:00+00:00,71174.8671875,71422.0625,69322.03125,69371.3203125,4097089536
2024-11-06 01:00:00+00:00,71218.7421875,71372.4296875,70699.8828125,71134.4609375,3507376128
2024-11-06 02:00:00+00:00,73187.1796875,73187.1796875,70986.21875,71148.1171875,6110257152
2024-11-06 03:00:00+00:00,74278.59375,74811.8125,73119.8125,73119.8125,11875053568
2024-11-06 04:00:00+00:00,74526.953125,74943.359375,73952.40625,74313.7421875,5861015552
2024-11-06 05:00:00+00:00,74801.640625,74844.625,73808.3203125,74289.8671875,4425809920
2024-11-06 06:00:00+00:00,74418.6640625,75361.0859375,74298.21875,74783.4296875,6021488640
2024-11-06 07:00:00+00:00,73337.4921875,74600.65625,73287.53125,74288.5390625,4941766656
2024-11-06 08:00:00+00:00,73466.421875,73517.5390625,72740.3125,73410.7421875,4756504576
2024-11-06 09:00:00+00:00,73810.640625,74075.84375,73475.375,73475.375,2242207744
2024-11-06 10:00:00+00:00,73864.5703125,73962.9296875,73458.046875,73808.140625,2020417536
2024-11-06 11:00:00+00:00,74315.265625,74425.1640625,73705.703125,73863.71875,2066841600
2024-11-06 12:00:00+00:00,74225.6796875,74785.21875,74225.6796875,74312.5390625,1298268160
2024-11-06 13:00:00+00:00,74005.40625,74300.859375,73675.40625,74225.890625,1806606336
2024-11-06 14:00:00+00:00,73571.2890625,74734.2890625,73571.2890625,74023.3203125,596148224
2024-11-06 15:00:00+00:00,74490.7421875,74496.9765625,73588.609375,73625.0,1253416960
2024-11-06 16:00:00+00:00,74321.578125,74560.8671875,74205.7734375,74390.171875,0
2024-11-06 17:00:00+00:00,74501.4140625,74699.1875,74311.0625,74349.3203125,810442752
2024-11-06 18:00:00+00:00,75264.3828125,75264.3828125,74487.4921875,74502.5546875,1847705600
2024-11-06 19:00:00+00:00,75856.9375,75856.9375,75173.203125,75304.4453125,2588090368
2024-11-06 20:00:00+00:00,76287.8671875,76447.8828125,75605.390625,75890.1015625,2196774912
2024-11-06 21:00:00+00:00,75905.0234375,76191.2265625,75766.703125,76191.2265625,1671921664
2024-11-06 22:00:00+00:00,75694.828125,76068.40625,75605.4140625,75959.640625,579411968
2024-11-06 23:00:00+00:00,75637.0859375,75846.40625,75630.40625,75678.8671875,18898944
2024-11-07 00:00:00+00:00,75364.3671875,75658.7109375,75162.4140625,75634.90625,0
2024-11-07 01:00:00+00:00,75395.3515625,76007.3984375,75284.21875,75376.484375,0
2024-11-07 02:00:00+00:00,75216.703125,75472.71875,75198.5546875,75426.3671875,0
2024-11-07 03:00:00+00:00,75094.0546875,75393.7890625,75058.796875,75304.9140625,0
2024-11-07 04:00:00+00:00,74733.78125,75086.9765625,74668.3984375,75086.9765625,0
2024-11-07 05:00:00+00:00,74786.578125,74916.4140625,74732.546875,74775.4140625,0
2024-11-07 06:00:00+00:00,74781.265625,74826.6484375,74494.9375,74797.421875,0
2024-11-07 07:00:00+00:00,74823.671875,74964.2734375,74763.2265625,74798.3359375,0
2024-11-07 08:00:00+00:00,75120.1484375,75142.53125,74728.875,74800.421875,0
2024-11-07 09:00:00+00:00,74976.78125,75174.6015625,74909.8203125,75137.8125,0
2024-11-07 10:00:00+00:00,74993.046875,75022.5703125,74795.265625,74945.140625,0
2024-11-07 11:00:00+00:00,74764.4921875,75029.3203125,74742.0,75020.71875,0
2024-11-07 12:00:00+00:00,75005.4375,75130.9765625,74767.0625,74767.0625,0
2024-11-07 13:00:00+00:00,74687.21875,75048.4453125,74657.2421875,75025.8359375,0
2024-11-07 14:00:00+00:00,74856.1796875,74994.90625,74630.1484375,74700.2265625,0
2024-11-07 15:00:00+00:00,75996.96875,75996.96875,74770.1484375,74870.1875,0
2024-11-07 16:00:00+00:00,75991.2421875,76227.578125,75653.2890625,76103.8515625,531886080
2024-11-07 17:00:00+00:00,76416.4140625,76463.7109375,75888.4921875,75989.734375,761528320
2024-11-07 18:00:00+00:00,76615.9375,76658.1015625,75930.5703125,76337.4765625,988246016
2024-11-07 19:00:00+00:00,76547.3203125,76661.5234375,76055.34375,76661.5234375,0
2024-11-07 20:00:00+00:00,76585.3203125,76902.140625,76409.203125,76560.234375,0
2024-11-07 21:00:00+00:00,75953.7265625,76661.3515625,75953.7265625,76595.7890625,0
2024-11-07 22:00:00+00:00,75863.4453125,75954.3984375,75538.2421875,75949.375,0
2024-11-07 23:00:00+00:00,75902.8359375,76109.28125,75787.140625,75870.09375,261095424
2024-11-08 00:00:00+00:00,76078.265625,76366.6640625,75900.03125,75900.03125,292634624
2024-11-08 01:00:00+00:00,76024.6875,76369.4921875,75913.2890625,76068.28125,0
2024-11-08 02:00:00+00:00,75751.3984375,76047.3203125,75726.6875,76047.3203125,0
2024-11-08 03:00:00+00:00,75933.5078125,75942.0703125,75687.859375,75751.7265625,0
2024-11-08 04:00:00+00:00,75899.484375,76067.265625,75899.484375,75940.5703125,0
2024-11-08 05:00:00+00:00,76027.515625,76196.8671875,75899.421875,75900.8984375,14295040
2024-11-08 06:00:00+00:00,75911.3203125,76045.5078125,75893.40625,76031.734375,0
2024-11-08 07:00:00+00:00,76244.875,76311.1015625,75762.546875,75927.5703125,1211629568
2024-11-08 08:00:00+00:00,75888.546875,76262.4609375,75842.6796875,76262.4609375,0
2024-11-08 09:00:00+00:00,76065.3125,76119.734375,75864.6796875,75878.625,125771776
2024-11-08 10:00:00+00:00,76345.453125,76345.453125,75873.625,76021.1328125,0
2024-11-08 11:00:00+00:00,76064.0390625,76320.640625,76064.0390625,76302.2109375,0
2024-11-08 12:00:00+00:00,76145.4140625,76207.140625,76018.625,76021.5390625,189075456
2024-11-08 13:00:00+00:00,76319.2421875,76319.2421875,75926.8359375,76136.734375,162713600
2024-11-08 14:00:00+00:00,75779.34375,76342.9375,75706.53125,76328.9765625,721530880
2024-11-08 15:00:00+00:00,76407.40625,76577.1953125,75712.515625,75801.3046875,581234688
2024-11-08 16:00:00+00:00,75969.90625,76554.5234375,75928.1328125,76467.3828125,0
2024-11-08 17:00:00+00:00,76499.21875,76556.140625,75907.90625,76013.2890625,0
2024-11-08 18:00:00+00:00,76855.3515625,77031.046875,76419.5078125,76423.7421875,0
2024-11-08 19:00:00+00:00,77094.2734375,77252.75,76903.7734375,76911.375,0
2024-11-08 20:00:00+00:00,76637.359375,77145.6640625,76541.8125,77023.8828125,0
2024-11-08 21:00:00+00:00,76506.5546875,76751.1640625,76451.59375,76751.1640625,0
2024-11-08 22:00:00+00:00,76384.375,76655.5390625,76384.375,76499.859375,0
2024-11-08 23:00:00+00:00,76556.1875,76556.1875,76379.109375,76408.703125,0
2024-11-09 00:00:00+00:00,76443.53125,76641.8046875,76443.53125,76549.1171875,0
2024-11-09 01:00:00+00:00,76345.203125,76568.265625,76296.328125,76471.4296875,0
2024-11-09 02:00:00+00:00,76456.7578125,76458.8984375,76182.4296875,76350.03125,0
2024-11-09 03:00:00+00:00,76361.0234375,76463.6328125,76297.015625,76437.15625,0
2024-11-09 04:00:00+00:00,76408.5234375,76456.390625,76347.125,76365.765625,0
2024-11-09 05:00:00+00:00,76588.71875,76662.921875,76407.109375,76408.8984375,0
2024-11-09 06:00:00+00:00,76570.0234375,76779.0625,76469.2578125,76596.3359375,509255680
2024-11-09 07:00:00+00:00,76537.0234375,76565.0078125,76409.375,76554.4609375,0
2024-11-09 08:00:00+00:00,76570.859375,76714.859375,76488.09375,76559.4921875,0
2024-11-09 09:00:00+00:00,76594.6875,76665.046875,76551.9765625,76580.40625,0
2024-11-09 10:00:00+00:00,76511.015625,76647.140625,76477.703125,76592.6796875,0
2024-11-09 11:00:00+00:00,76522.4765625,76531.375,76421.3984375,76502.6171875,0
2024-11-09 12:00:00+00:00,76343.703125,76550.3359375,76343.703125,76526.015625,0
2024-11-09 13:00:00+00:00,76452.1171875,76499.6328125,76325.4921875,76347.1953125,0
2024-11-09 14:00:00+00:00,76395.703125,76448.484375,76307.9453125,76444.71875,0
2024-11-09 15:00:00+00:00,76344.359375,76421.6484375,76325.5234375,76391.8203125,0
2024-11-09 16:00:00+00:00,76119.2734375,76342.5234375,76103.0625,76340.4453125,0
2024-11-09 17:00:00+00:00,76237.03125,76237.03125,75789.4765625,76098.8828125,0
2024-11-09 18:00:00+00:00,76391.328125,76410.8671875,76239.1171875,76243.3671875,0
2024-11-09 19:00:00+00:00,76232.5234375,76667.8359375,76171.109375,76384.2890625,0
2024-11-09 20:00:00+00:00,76335.4921875,76389.3046875,76226.5625,76234.7421875,0
2024-11-09 21:00:00+00:00,76470.546875,76484.71875,76263.953125,76329.59375,0
2024-11-09 22:00:00+00:00,76583.1796875,76613.4609375,76409.6875,76465.2421875,0
2024-11-09 23:00:00+00:00,76778.8671875,76928.9296875,76538.03125,76538.03125,1332133888
2024-11-10 00:00:00+00:00,77070.53125,77070.53125,76580.65625,76721.0859375,842582016
2024-11-10 01:00:00+00:00,76732.171875,76933.578125,76732.171875,76923.9140625,704860160
2024-11-10 02:00:00+00:00,77106.859375,77489.3359375,76704.546875,76742.0390625,2034194432
2024-11-10 03:00:00+00:00,77263.3515625,77442.2890625,77050.484375,77078.359375,1125947392
2024-11-10 04:00:00+00:00,79157.375,79157.375,77209.140625,77269.65625,4462448640
2024-11-10 05:00:00+00:00,79169.4453125,79703.7734375,78906.546875,79086.015625,5738950656
2024-11-10 06:00:00+00:00,78890.328125,79230.984375,78674.9453125,79107.6875,1872859136
2024-11-10 07:00:00+00:00,78880.921875,79145.265625,78784.6328125,78920.0546875,1049169920
2024-11-10 08:00:00+00:00,79111.484375,79111.484375,78857.5859375,78857.5859375,739471360
2024-11-10 09:00:00+00:00,79435.0078125,79512.1953125,79140.3515625,79140.3515625,954363904
2024-11-10 10:00:00+00:00,79570.1875,79731.71875,79339.0078125,79407.0859375,1351958528
2024-11-10 11:00:00+00:00,79992.625,79992.625,79586.5390625,79586.5390625,2602782720
2024-11-10 12:00:00+00:00,79643.5078125,80062.1875,79348.4765625,79898.1640625,3849134080
2024-11-10 13:00:00+00:00,79799.0234375,79912.3046875,79599.1953125,79686.453125,2006351872
2024-11-10 14:00:00+00:00,79625.8828125,79952.7734375,79286.0546875,79777.8984375,2132865024
2024-11-10 15:00:00+00:00,79729.9375,79794.84375,79511.78125,79567.3828125,1989550080
2024-11-10 16:00:00+00:00,79785.5390625,79835.4765625,79564.9609375,79748.5,503087104
2024-11-10 17:00:00+00:00,80568.3046875,80684.625,79725.765625,79816.40625,1964138496
2024-11-10 18:00:00+00:00,80676.7265625,81007.5859375,80443.296875,80443.296875,4406693888
2024-11-10 19:00:00+00:00,79661.71875,80896.421875,79464.296875,80603.453125,2051334144
2024-11-10 20:00:00+00:00,79063.09375,79929.9140625,79063.09375,79756.796875,3356917760
2024-11-10 21:00:00+00:00,79865.46875,79898.578125,78716.84375,79004.671875,3175464960
2024-11-10 22:00:00+00:00,80700.8984375,81456.671875,79909.9375,79925.03125,4022321152
2024-11-10 23:00:00+00:00,80470.53125,80580.703125,80138.1640625,80385.390625,627056640
2024-11-11 00:00:00+00:00,80502.734375,80788.609375,80331.71875,80444.125,417406976
2024-11-11 01:00:00+00:00,81242.6171875,81689.4140625,80454.2734375,80608.1171875,1621663744
2024-11-11 02:00:00+00:00,81449.6796875,81539.6640625,81135.4453125,81255.4296875,206815232
2024-11-11 03:00:00+00:00,81728.2109375,81844.4453125,81062.265625,81477.6640625,558186496
2024-11-11 04:00:00+00:00,81515.3671875,81715.671875,81273.8203125,81701.078125,0
2024-11-11 05:00:00+00:00,80610.65625,81557.078125,80537.71875,81504.9296875,0
2024-11-11 06:00:00+00:00,80986.046875,81263.8203125,80687.53125,80777.234375,0
2024-11-11 07:00:00+00:00,81235.9765625,81268.4296875,80859.8359375,80974.3515625,0
2024-11-11 08:00:00+00:00,81348.1640625,81386.578125,81093.484375,81195.3828125,1014734848
2024-11-11 09:00:00+00:00,81773.9921875,81815.046875,81225.1796875,81321.75,902873088
2024-11-11 10:00:00+00:00,82024.1015625,82368.1484375,81762.7265625,81762.7265625,1637761024
2024-11-11 11:00:00+00:00,82235.5703125,82249.2265625,81941.875,82031.2578125,0
2024-11-11 12:00:00+00:00,82289.1640625,82482.40625,81860.78125,82201.765625,0
2024-11-11 13:00:00+00:00,81910.8984375,82280.96875,81568.546875,82266.6796875,1046732800
2024-11-11 14:00:00+00:00,82513.703125,82577.9765625,81611.7578125,81891.7421875,2594578432
2024-11-11 15:00:00+00:00,84177.4140625,84223.3046875,82522.0078125,82580.375,7277174784
2024-11-11 16:00:00+00:00,84298.703125,84961.0625,84023.4296875,84103.9375,5882494976
2024-11-11 17:00:00+00:00,84757.25,84961.5859375,84327.984375,84327.984375,1334132736
2024-11-11 18:00:00+00:00,85812.25,85835.8671875,84355.1875,84717.046875,789626880
2024-11-11 19:00:00+00:00,86267.7578125,86586.8984375,85632.28125,85886.9453125,4500643840
2024-11-11 20:00:00+00:00,86909.9921875,87469.703125,86267.7734375,86267.7734375,3206414336
2024-11-11 21:00:00+00:00,87888.328125,88419.6640625,86895.828125,87063.1484375,4301520896
2024-11-11 22:00:00+00:00,87984.640625,88163.5625,86601.9375,88024.015625,1250304000
2024-11-11 23:00:00+00:00,88705.5625,89581.1640625,88073.109375,88073.109375,7373594624
2024-11-12 00:00:00+00:00,88850.484375,88910.6015625,86723.609375,88741.7890625,5188984832
2024-11-12 01:00:00+00:00,88529.4609375,89476.0234375,88529.4609375,89029.6875,3903741952
2024-11-12 02:00:00+00:00,87685.9140625,88893.5703125,87092.1875,88606.8671875,1752449024
2024-11-12 03:00:00+00:00,88187.1953125,88263.8671875,87566.9765625,87772.7578125,2595561472
2024-11-12 04:00:00+00:00,88571.7578125,89024.9140625,87847.6015625,88189.5390625,1743577088
2024-11-12 05:00:00+00:00,88462.734375,88819.15625,88361.2734375,88535.203125,732733440
2024-11-12 06:00:00+00:00,89601.890625,89845.0625,88288.015625,88412.203125,2182873088
2024-11-12 07:00:00+00:00,89142.8046875,89939.1953125,89142.8046875,89638.828125,2515574784
2024-11-12 08:00:00+00:00,89292.75,89292.75,88875.546875,89086.09375,6936363008
2024-11-12 09:00:00+00:00,87860.546875,89381.625,87750.6953125,89381.625,1477935104
2024-11-12 10:00:00+00:00,87000.1640625,88030.5625,85476.1875,87750.4375,4052729856
2024-11-12 11:00:00+00:00,87260.4296875,87862.7734375,86769.4609375,86847.4609375,4082155520
2024-11-12 12:00:00+00:00,86510.6171875,87866.9609375,86312.1640625,87218.1328125,1066893312
2024-11-12 13:00:00+00:00,86390.0234375,86463.3828125,85155.109375,86374.6171875,2388213760
2024-11-12 14:00:00+00:00,87062.65625,87062.65625,85353.5625,86342.703125,590184448
2024-11-12 15:00:00+00:00,86629.59375,87466.7890625,86324.8984375,87075.78125,0
2024-11-12 16:00:00+00:00,87119.3359375,87620.5,85851.421875,86669.0234375,0
2024-11-12 17:00:00+00:00,86998.671875,87948.625,86998.671875,87120.3671875,0
2024-11-12 18:00:00+00:00,88985.8671875,88993.515625,87058.4765625,87058.4765625,0
2024-11-12 19:00:00+00:00,88885.8984375,89828.984375,88788.09375,88926.109375,0
2024-11-12 20:00:00+00:00,89752.15625,89847.8515625,88827.390625,88827.390625,0
2024-11-12 21:00:00+00:00,88275.4140625,89696.4296875,88275.4140625,89506.3359375,0
2024-11-12 22:00:00+00:00,88638.4765625,88662.609375,87750.8671875,88343.984375,0
2024-11-12 23:00:00+00:00,87929.96875,88631.5859375,87550.1875,88631.5859375,0
2024-11-13 00:00:00+00:00,88143.6953125,88525.375,87729.8515625,88032.2890625,0
2024-11-13 01:00:00+00:00,88322.9296875,88577.7421875,87857.15625,88162.96875,0
2024-11-13 02:00:00+00:00,87956.984375,88380.28125,87178.3828125,88355.640625,0
2024-11-13 03:00:00+00:00,87240.859375,88196.921875,87240.859375,87979.125,0
2024-11-13 04:00:00+00:00,87237.5546875,87748.7421875,86408.8046875,87276.84375,0
2024-11-13 05:00:00+00:00,86676.671875,87496.171875,86664.25,87300.6015625,0
2024-11-13 06:00:00+00:00,86585.6328125,87036.3359375,86257.90625,86638.4375,0
2024-11-13 07:00:00+00:00,87446.28125,87543.03125,86582.65625,86582.65625,0
2024-11-13 08:00:00+00:00,87323.6640625,87737.3359375,87310.65625,87465.4140625,0
2024-11-13 09:00:00+00:00,87521.8203125,87625.7109375,87236.4765625,87321.5546875,0
2024-11-13 10:00:00+00:00,87638.53125,87638.53125,87259.921875,87495.046875,0
2024-11-13 11:00:00+00:00,87795.0,88054.9453125,87574.8671875,87633.859375,0
2024-11-13 12:00:00+00:00,87822.78125,88084.4375,87682.7265625,87793.375,0
2024-11-13 13:00:00+00:00,89200.828125,89822.484375,87733.8203125,87794.1875,0
2024-11-13 14:00:00+00:00,91753.9375,91853.9765625,89021.734375,89353.5625,5518950400
2024-11-13 15:00:00+00:00,92732.4296875,92732.4296875,90675.390625,91643.7421875,5022334976
2024-11-13 16:00:00+00:00,92446.6875,93409.0234375,91825.046875,92753.171875,3989495808
2024-11-13 17:00:00+00:00,92204.0234375,92940.6640625,91926.4296875,92475.0546875,508469248
2024-11-13 18:00:00+00:00,92864.609375,93208.2578125,92248.828125,92280.1171875,143851520
2024-11-13 19:00:00+00:00,90493.640625,92896.453125,90150.21875,92896.453125,2721382400
2024-11-13 20:00:00+00:00,89622.96875,91095.234375,89512.9375,90313.5078125,2138652672
2024-11-13 21:00:00+00:00,88711.7109375,89780.8046875,88158.046875,89780.8046875,2182340608
2024-11-13 22:00:00+00:00,89741.171875,89906.765625,88626.828125,88626.828125,525451264
2024-11-13 23:00:00+00:00,90574.8828125,90574.8828125,89375.96875,89801.234375,189890560
2024-11-14 00:00:00+00:00,90232.953125,90497.5390625,89813.890625,90497.5390625,0
2024-11-14 01:00:00+00:00,90343.3359375,90414.4140625,89728.359375,90185.46875,0
2024-11-14 02:00:00+00:00,90080.3828125,90463.1171875,89784.5859375,90463.1171875,0
2024-11-14 03:00:00+00:00,90014.65625,90223.203125,89640.34375,90182.046875,0
2024-11-14 04:00:00+00:00,90139.921875,90143.7578125,89449.8984375,90017.96875,0
2024-11-14 05:00:00+00:00,89972.6640625,90140.7890625,89741.1171875,90140.7890625,0
2024-11-14 06:00:00+00:00,89358.328125,90342.7421875,89358.328125,89995.3828125,0
2024-11-14 07:00:00+00:00,90853.984375,90862.5078125,89222.609375,89372.640625,90742784
2024-11-14 08:00:00+00:00,90648.890625,91406.3671875,90485.6875,90833.2265625,1039851520
2024-11-14 09:00:00+00:00,90928.4609375,90928.4609375,90418.515625,90617.328125,129212416
2024-11-14 10:00:00+00:00,91087.59375,91425.5234375,90927.2578125,90932.0703125,925802496
2024-11-14 11:00:00+00:00,91576.546875,91624.1015625,90572.1796875,91119.5546875,688570368
2024-11-14 12:00:00+00:00,91312.671875,91609.734375,91135.46875,91539.0546875,78790656
2024-11-14 13:00:00+00:00,90742.6171875,91377.296875,90698.7109375,91310.890625,0
2024-11-14 14:00:00+00:00,89179.0390625,91760.078125,89026.296875,90783.921875,0
2024-11-14 15:00:00+00:00,88157.9765625,89526.4609375,88019.4140625,88753.3515625,0
2024-11-14 16:00:00+00:00,89093.8828125,89227.421875,87755.609375,87948.4140625,0
2024-11-14 17:00:00+00:00,89237.53125,89292.6640625,88644.546875,89198.6171875,0
2024-11-14 18:00:00+00:00,89114.8046875,89669.9296875,89057.0859375,89261.203125,0
2024-11-14 19:00:00+00:00,89422.859375,89630.7890625,89240.3046875,89240.3046875,0
2024-11-14 20:00:00+00:00,87757.3203125,89477.140625,87757.3203125,89477.140625,0
2024-11-14 21:00:00+00:00,88215.53125,88225.1484375,87063.890625,87597.1484375,0
2024-11-14 22:00:00+00:00,87659.7734375,88311.40625,87111.890625,88220.96875,0
2024-11-14 23:00:00+00:00,87328.890625,87690.0859375,86844.859375,87690.0859375,755810304
2024-11-15 00:00:00+00:00,87961.6015625,88344.7421875,87302.5390625,87302.5390625,308682752
2024-11-15 01:00:00+00:00,88107.890625,88134.578125,87468.546875,87909.234375,0
2024-11-15 02:00:00+00:00,88388.265625,88451.5390625,87797.9140625,88121.875,0
2024-11-15 03:00:00+00:00,88270.4296875,88463.140625,88162.203125,88380.46875,0
2024-11-15 04:00:00+00:00,87448.2578125,88238.546875,87135.5703125,88238.546875,0
2024-11-15 05:00:00+00:00,87747.3359375,87815.9375,87356.328125,87460.171875,201162752
2024-11-15 06:00:00+00:00,88181.28125,88181.28125,87676.5546875,87753.6015625,87252992
2024-11-15 07:00:00+00:00,87681.1484375,88365.1328125,87663.7109375,88200.8828125,0
2024-11-15 08:00:00+00:00,88167.4921875,88167.4921875,87457.09375,87665.4921875,0
2024-11-15 09:00:00+00:00,89225.28125,89285.375,88076.375,88123.0234375,1008984064
2024-11-15 10:00:00+00:00,89382.2734375,89445.34375,89007.96875,89214.8125,0
2024-11-15 11:00:00+00:00,89735.9375,89735.9375,89165.0,89385.2421875,0
2024-11-15 12:00:00+00:00,89775.359375,90677.1796875,89679.9140625,89745.5625,1030799360
2024-11-15 13:00:00+00:00,90237.765625,90363.703125,89409.15625,89775.4609375,129261568
2024-11-15 14:00:00+00:00,89006.3359375,90153.0390625,88607.7734375,90153.0390625,0
2024-11-15 15:00:00+00:00,88353.375,89090.2890625,87814.171875,89090.2890625,0
2024-11-15 16:00:00+00:00,89286.0703125,89690.9609375,88437.703125,88442.03125,0
2024-11-15 17:00:00+00:00,89510.2890625,89900.5,89333.5546875,89334.421875,1441792
2024-11-15 18:00:00+00:00,89296.0703125,89798.1484375,89248.15625,89510.3984375,0
2024-11-15 19:00:00+00:00,90370.234375,90811.484375,89291.9609375,89366.75,1523335168
2024-11-15 20:00:00+00:00,91332.09375,91423.9453125,90386.7421875,90386.7421875,297451520
2024-11-15 21:00:00+00:00,91668.015625,91804.25,91165.1640625,91474.140625,0
2024-11-15 22:00:00+00:00,91243.0,91829.203125,91164.3515625,91734.828125,0
2024-11-15 23:00:00+00:00,91061.09375,91445.4453125,90905.140625,91216.2578125,3637248
2024-11-16 00:00:00+00:00,91012.6328125,91312.0625,90912.734375,91041.71875,0
2024-11-16 01:00:00+00:00,91291.328125,91447.171875,91025.671875,91038.7890625,0
2024-11-16 02:00:00+00:00,91481.84375,91685.890625,91220.6953125,91286.375,0
2024-11-16 03:00:00+00:00,91319.7109375,91595.09375,91147.2109375,91450.359375,0
2024-11-16 04:00:00+00:00,91305.484375,91365.5390625,91127.078125,91251.3125,0
2024-11-16 05:00:00+00:00,91360.5546875,91758.8125,91202.171875,91306.09375,0
2024-11-16 06:00:00+00:00,91222.0234375,91442.0078125,91222.0234375,91369.609375,0
2024-11-16 07:00:00+00:00,91149.4140625,91429.234375,91123.546875,91217.796875,0
2024-11-16 08:00:00+00:00,91382.9765625,91396.5625,91094.203125,91134.078125,0
2024-11-16 09:00:00+00:00,91309.0234375,91428.21875,91266.5625,91428.21875,0
2024-11-16 10:00:00+00:00,91427.2890625,91589.828125,91263.5,91263.5,0
2024-11-16 11:00:00+00:00,91178.328125,91415.3515625,90990.078125,91415.3515625,0
2024-11-16 12:00:00+00:00,90913.25,91296.71875,90660.2109375,91171.484375,0
